"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"261","Kyle Williams (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Tyler Simmons (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"264","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Isaiah Zuber (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","George Campbell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Nick Westbrook (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Darnell Mooney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Isaiah Coulter (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Kirk Merritt (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Quartney Davis (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Henry Ruggs III (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58.0%"
"274","CeeDee Lamb (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.0%"
"275","Jerry Jeudy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.0%"
"276","Reggie Begelton (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Gunner Olszewski (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"278","Jalen Reagor (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.0%"
"279","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Ventell Bryant (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"281","Darrius Shepherd (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"282","Thomas Ives (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.0%"
"284","Laviska Shenault Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.0%"
"285","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Easop Winston Jr. (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Van Jefferson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"289","Jeff Thomas (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"291","Kalija Lipscomb (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Gabriel Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"293","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"294","James Proche (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"295","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.0%"
"296","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"297","K.J. Hill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"298","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"299","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"300","Donovan Peoples-Jones (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"301","Michael Pittman Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.0%"
"302","Devin Duvernay (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"303","KJ Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"304","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61.0%"
"305","Justin Jefferson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54.0%"
"306","Manasseh Bailey (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Derrick Dillon (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","De'Michael Harris (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"309","Andre Baccellia (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"310","Maurice Ffrench (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"311","Jeff Cotton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"312","Dalton Schoen (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","J.J. Koski (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Earnest Edwards (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","Brandon Polk (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","Siaosi Mariner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"317","Josh Hammond (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"318","Marvelle Ross (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"319","Matt Cole (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"320","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"321","JoJo Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"322","TreVontae Hights (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"323","Chris Rowland (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"324","Jalen McCleskey (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"325","Juwan Green (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"326","Josh Pearson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"327","John Hurst (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"328","Justice Shelton-Mosley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"329","Kalif Raymond (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"330","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"331","Eron Riley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"332","Marvin Jones (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76.0%"
"333","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"334","Taj Smith (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"335","Andy Fantuz (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"336","A.J. Green (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"337","Scotty McKnight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"338","Kenny Stills (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.0%"
"339","Michael Calvin (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"340","Josh Bellamy (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"341","Juaquin Iglesias (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"342","John Standeford (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"343","DeSean Jackson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"344","Brandon London (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"345","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"346","Austin Collie (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"347","Danny Amendola (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"348","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"349","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"350","Jeremy Williams (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"351","Tyler Grisham (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"352","Todd Watkins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"353","Onrea Jones (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"354","Patrick Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"355","Dominique Edison (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"356","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"357","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"358","Matt Slater (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"359","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"360","Lance Long (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"361","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"362","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"363","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"364","Darius Jennings (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"365","DeAndrew White (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"366","Tyler Davis (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"367","Geremy Davis (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"368","Tyrell Williams (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.0%"
"369","Damiere Byrd (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"370","Tevin Jones (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"371","Chester Rogers (MIA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"372","Mike Thomas (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"373","Marvin Hall (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"374","Laquon Treadwell (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"375","Cody Core (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"376","Jakeem Grant (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"377","Tyler Ervin (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"378","Ricardo Louis (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"379","Chris Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"380","Rashard Higgins (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"381","Josh Doctson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"382","Corey Coleman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"383","Marcus Johnson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"384","Tyreek Hill (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"385","Davante Adams (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"386","Mike Evans (TB)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","100.0%"
"387","Sammy Watkins (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","59.0%"
"388","De'Anthony Thomas (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"389","Albert Wilson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"390","Cody Latimer (WAS)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"391","Phillip Dorsett (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"392","Breshad Perriman (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.0%"
"393","Devin Smith (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"394","Devin Funchess (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.0%"
"395","DeVante Parker (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"396","Seth Roberts (CAR)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"397","Dontrelle Inman (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"398","Bennie Fowler III (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"399","Allen Hurns (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"400","Trey Quinn (WAS)","3","4","18","6.0","7","0","0","0","0","0","1","1","-0.2","-0.2","0.0%"
"401","DeAndre Carter (HOU)","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.0%"
""
""
